country,date,lineage,denominator,numerator
United Kingdom,2021-05-26,AY.9,2099,105
United Kingdom,2021-05-26,B.1.617.2,2099,88
United Kingdom,2021-05-29,B.1.617.2,2130,121
South Korea,2021-11-27,AY.69,132,66
United Kingdom,2021-07-30,AY.34,4283,2
South Korea,2021-11-25,AY.69,122,44
United Kingdom,2021-11-04,AY.4.10,6136,2
South Korea,2021-10-03,B.1.617.2,93,31
South Korea,2021-11-14,AY.85,154,1
United Kingdom,2021-10-28,AY.5,5670,170
United Kingdom,2021-10-28,AY.4.2.3,5670,12
South Korea,2021-11-16,AY.44,65,1
United Kingdom,2021-06-04,AY.5,3306,173
South Korea,2021-11-18,AY.126,73,2
South Korea,2021-11-17,AY.122.5,95,19
United Kingdom,2021-06-12,AY.7,726,13
United Kingdom,2021-11-03,AY.4.10,6735,1
United Kingdom,2021-07-17,AY.5,2499,126
United Kingdom,2021-06-15,AY.4,3197,2400
United Kingdom,2021-11-04,AY.42,6136,3
South Korea,2021-11-26,AY.4.5,188,1
South Korea,2021-11-27,AY.126,132,2
South Korea,2021-11-21,AY.122.5,148,61
South Korea,2021-11-20,AY.122.5,164,47
South Korea,2021-11-21,AY.69,148,65
United Kingdom,2021-05-27,AY.7,1876,34
South Korea,2021-11-25,AY.122.5,122,19
United Kingdom,2022-01-19,AY.4.2,9994,16
United Kingdom,2021-05-29,AY.9,2130,143
United Kingdom,2021-07-30,AY.127,4283,4
United Kingdom,2021-11-04,AY.9,6136,10
United Kingdom,2021-05-25,AY.9,1911,105
South Korea,2021-11-29,AY.69,195,105
South Korea,2021-11-29,AY.126,195,2
South Korea,2021-11-28,AY.122.5,106,30
South Korea,2021-11-22,AY.69,141,56
South Korea,2021-11-24,AY.69,165,50
United Kingdom,2021-09-08,AY.4.8,5729,15
South Korea,2021-12-02,AY.69,137,63
South Korea,2021-11-26,AY.69,188,96
United Kingdom,2021-06-07,AY.98,4297,96
South Korea,2021-11-24,AY.122.5,165,42
South Korea,2021-11-22,AY.122.5,141,37
South Korea,2021-11-23,AY.122.5,140,36
United Kingdom,2021-07-27,AY.111,4319,11
United Kingdom,2021-06-14,B,1747,8
United Kingdom,2021-07-30,AY.36,4283,10
South Korea,2021-11-30,AY.122.5,190,84
United Kingdom,2021-07-30,AY.4.11,4283,2
South Korea,2021-11-28,AY.69,106,50
South Korea,2021-12-01,AY.124,169,1
United Kingdom,2021-04-21,B.1.617.2,1276,34
United Kingdom,2021-04-21,B.1.617.1,1276,6
South Korea,2021-11-20,AY.126,164,1
South Korea,2021-11-30,AY.69,190,99
South Korea,2021-11-27,AY.4,132,1
South Korea,2021-11-20,AY.122,164,2
United Kingdom,2021-04-22,AY.4,1255,11
United Kingdom,2021-04-22,AY.122,1255,14
United Kingdom,2021-12-08,AY.121,9630,25
United Kingdom,2022-01-20,AY.4,9296,5
South Korea,2021-11-23,AY.69,140,50
United Kingdom,2021-10-27,AY.36,6448,23
South Korea,2021-11-20,AY.69,164,64
South Korea,2021-11-26,AY.20,188,1
United Kingdom,2021-05-20,B.1.617.2,1446,82
South Korea,2021-11-24,AY.122,165,2
South Korea,2021-08-12,B.1.617.2,51,16
United Kingdom,2021-04-22,B.1.617.2,1255,32
United Kingdom,2021-05-27,AY.5,1876,56
United Kingdom,2021-04-21,AY.111,1276,4
United Kingdom,2021-07-30,AY.98.1,4283,5
United Kingdom,2021-05-27,AY.9,1876,104
United Kingdom,2021-10-26,AY.120,6069,150
South Korea,2021-11-26,AY.126,188,1
South Korea,2021-11-27,AY.4.5,132,1
United Kingdom,2021-04-21,Q.1,1276,3
United Kingdom,2021-12-22,AY.111,7219,2
United Kingdom,2021-12-05,AY.4.9,8087,14
South Korea,2021-11-25,AY.122,122,1
South Korea,2021-11-27,B.1.617.2,132,21
United Kingdom,2021-12-11,AY.100,6148,2
South Korea,2021-12-03,B.1.617.2,166,2
United Kingdom,2021-12-03,AY.9.2,7357,32
United Kingdom,2021-04-18,B.1.525,773,3
United Kingdom,2021-05-29,AY.6,2130,51
United Kingdom,2021-07-29,AY.120.2.1,5547,3
United Kingdom,2020-10-02,B.1.177,725,219
South Korea,2021-11-24,AY.126,165,2
United Kingdom,2022-01-13,AY.4.2.2,7938,19
South Korea,2021-12-02,AY.122.5,137,61
South Korea,2021-11-26,AY.122,188,1
South Korea,2021-12-01,AY.69,169,78
South Korea,2021-11-24,AY.34.1,165,1
United Kingdom,2021-12-15,B.1.617.2,11383,63
United Kingdom,2021-02-21,B.1.1.7,2551,2473
United Kingdom,2021-06-03,AY.4,3428,2080
South Korea,2021-07-20,B.1.617.2,119,44
South Korea,2021-12-03,AY.69,166,81
United Kingdom,2021-11-02,AY.119,5736,2
South Korea,2021-11-23,AY.121,140,1
United Kingdom,2021-09-16,AY.4.1,6127,22
United Kingdom,2021-11-03,AY.87,6735,1
South Korea,2021-11-26,AY.44,188,1
United Kingdom,2021-09-11,AY.42,4192,7
United Kingdom,2021-05-29,AY.87,2130,12
United Kingdom,2021-04-21,B.1.525,1276,5
United Kingdom,2021-10-20,AY.43,5831,223
South Korea,2021-11-21,AY.126,148,3
South Korea,2021-11-28,AY.4,106,1
United Kingdom,2021-10-03,AY.98.1,5022,8
United Kingdom,2021-11-13,AY.120,6584,107
United Kingdom,2021-11-10,AY.4.2,7609,876
South Korea,2021-11-23,AY.122,140,3
United Kingdom,2021-11-20,AY.124,7972,10
United Kingdom,2021-05-04,B.1.1.7,1234,1002
United Kingdom,2021-05-07,B.1.1.7,1060,725
United Kingdom,2021-05-23,B.1.1.7,1190,333
United Kingdom,2021-06-24,B.1.1.7,3713,89
South Korea,2021-11-24,AY.57,165,1
United Kingdom,2021-10-22,B.1.617.2,4882,60
United Kingdom,2021-12-02,AY.9.2,8093,36
South Korea,2021-11-27,AY.3.3,132,1
United Kingdom,2021-12-05,AY.122,8087,127
United Kingdom,2021-05-25,AY.6,1911,21
United Kingdom,2021-07-03,B.1.617.2,2824,71
United Kingdom,2021-07-07,AY.120,4430,119
South Korea,2021-11-25,AY.126,122,2
United Kingdom,2021-07-10,AY.6,2421,99
United Kingdom,2021-07-28,AY.125,4705,1
United Kingdom,2021-07-21,AY.98,4388,98
United Kingdom,2021-08-02,AY.5,3956,204
United Kingdom,2021-07-30,AY.42,4283,6
United Kingdom,2021-08-23,AY.6,5552,176
United Kingdom,2021-07-27,B.1.1.7,4319,27
United Kingdom,2021-09-13,AY.4.2,6219,254
United Kingdom,2021-07-28,B.1.1.7,4705,58
South Korea,2021-11-29,AY.3,195,1
United Kingdom,2022-07-03,BF.5,1204,11
United Kingdom,2022-07-03,BA.4.1,1204,72
United Kingdom,2022-07-03,BE.1.4,1204,4
United Kingdom,2022-07-02,BA.5,1383,40
United Kingdom,2022-07-01,BA.5.2.3,1925,37
United Kingdom,2022-07-02,BA.2.12.1,1383,48
United Kingdom,2022-07-01,BA.5.3,1925,6
United Kingdom,2022-06-30,BA.4.1,2150,100
United Kingdom,2022-07-01,BA.5.2.20,1925,14
United Kingdom,2022-07-01,BF.6,1925,18
United Kingdom,2022-07-01,BA.5.1.22,1925,22
United Kingdom,2022-06-30,BE.1.4,2150,5
United Kingdom,2022-06-30,BF.6,2150,24
United Kingdom,2022-07-02,BA.4.6.1,1383,2
United Kingdom,2022-07-03,BA.2.76,1204,2
United Kingdom,2022-07-01,BA.2.23,1925,2
United Kingdom,2022-07-02,BA.2.38,1383,7
United Kingdom,2022-07-03,BF.1,1204,27
United Kingdom,2022-07-04,BA.4.6.1,2502,4
United Kingdom,2022-07-03,BA.4.6.1,1204,2
South Korea,2021-12-04,AY.122.5,80,31
United Kingdom,2021-05-25,AY.4,1911,1006
United Kingdom,2022-07-02,BA.4.1,1383,77
United Kingdom,2021-07-23,AY.98,4846,117
United Kingdom,2021-07-20,AY.98,4400,111
South Korea,2021-11-13,AY.4,166,1
United Kingdom,2021-07-26,AY.5,4565,250
United Kingdom,2021-07-26,AY.120.2.1,4565,1
United Kingdom,2022-07-03,BA.5.1.22,1204,33
United Kingdom,2021-07-26,AY.6,4565,167
United Kingdom,2022-07-02,BA.5.1.35,1383,10
United Kingdom,2021-07-28,P.3,4705,2
United Kingdom,2022-07-01,BA.5.1.3,1925,10
United Kingdom,2022-07-03,BA.4.1.1,1204,2
United Kingdom,2022-07-03,BA.5.5,1204,8
United Kingdom,2022-07-01,BA.5.1.24,1925,32
United Kingdom,2022-07-04,BA.5.1.5,2502,10
United Kingdom,2022-07-04,BF.36,2502,2
United Kingdom,2021-07-19,AY.98,4485,88
United Kingdom,2021-07-21,AY.5,4388,289
South Korea,2021-10-09,AY.69,61,25
United Kingdom,2022-06-30,BA.5.1.35,2150,7
United Kingdom,2022-06-30,BE.1.1,2150,55
United Kingdom,2022-06-30,BA.2.28,2150,1
United Kingdom,2022-06-29,BA.4,2360,221
United Kingdom,2022-06-29,BF.28,2360,41
United Kingdom,2022-07-01,BF.5,1925,11
United Kingdom,2022-06-30,BA.5.2.20,2150,14
United Kingdom,2021-08-31,AY.98,7329,216
South Korea,2021-10-14,AY.122.5,137,25
South Korea,2021-11-21,AY.43,148,1
United Kingdom,2022-07-02,BA.5.2.20,1383,11
United Kingdom,2021-11-25,AY.125,7501,17
United Kingdom,2020-05-08,B.1,241,31
United Kingdom,2022-07-01,BA.2.76,1925,6
United Kingdom,2022-07-01,BA.4.4,1925,25
United Kingdom,2022-06-29,BA.5.1.4,2360,7
United Kingdom,2022-06-30,BA.5.1.30,2150,14
United Kingdom,2021-07-23,AY.8,4846,4
United Kingdom,2022-06-30,BA.5.1.22,2150,32
United Kingdom,2022-06-28,BA.5.3.3,2342,25
United Kingdom,2022-06-28,BE.1,2342,112
United Kingdom,2022-06-29,BA.5.6,2360,16
United Kingdom,2022-07-03,BA.2.3,1204,2
United Kingdom,2022-06-28,BE.1.4,2342,5
United Kingdom,2022-06-29,BA.5.1.30,2360,22
South Korea,2021-11-27,AY.122,132,1
South Korea,2021-11-24,AY.20,165,1
United Kingdom,2022-06-30,BF.2,2150,4
South Korea,2021-12-02,AY.122,137,3
United Kingdom,2022-06-28,BA.2.23,2342,8
South Korea,2021-11-29,AY.5.4,195,1
United Kingdom,2021-11-19,AY.4.2,6504,847
United Kingdom,2022-06-29,BA.4.6,2360,28
United Kingdom,2022-06-29,BA.5,2360,50
United Kingdom,2022-07-03,BA.2.52,1204,2
United Kingdom,2021-11-18,AY.120,6961,155
United Kingdom,2021-05-24,B.1.1.7,1954,502
United Kingdom,2022-06-29,BA.5.2.20,2360,22
United Kingdom,2021-11-20,AY.4.2.1,7972,270
United Kingdom,2021-11-20,AY.4.2.2,7972,337
United Kingdom,2022-07-04,BF.5,2502,24
United Kingdom,2022-06-28,BA.2.12.1,2342,86
United Kingdom,2022-06-30,BF.36,2150,2
United Kingdom,2022-06-29,BA.4.4,2360,18
United Kingdom,2022-06-26,BA.5.1,1133,198
United Kingdom,2022-07-02,BA.5.1.23,1383,10
United Kingdom,2022-07-02,BF.1,1383,30
United Kingdom,2022-06-30,BF.5,2150,11
United Kingdom,2022-07-01,BA.5.2.9,1925,2
United Kingdom,2021-07-27,AY.43,4319,72
United Kingdom,2021-11-20,AY.5,7972,236
United Kingdom,2022-07-01,BA.2.12.1,1925,58
United Kingdom,2022-06-29,BA.2.38,2360,2
United Kingdom,2021-11-19,AY.4.2.1,6504,223
United Kingdom,2022-06-29,BA.2.40.1,2360,3
United Kingdom,2022-06-28,BE.3,2342,3
United Kingdom,2022-06-28,BF.5,2342,19
United Kingdom,2022-06-28,BA.5.1.22,2342,50
United Kingdom,2022-07-02,BE.1.4,1383,5
United Kingdom,2021-11-19,AY.4.2.2,6504,289
South Korea,2021-11-22,AY.126,141,1
United Kingdom,2021-11-11,AY.46.5,7743,119
United Kingdom,2022-04-17,BA.2.9.1,1945,5
United Kingdom,2021-11-18,AY.4.2,6961,895
United Kingdom,2021-11-18,AY.127,6961,29
United Kingdom,2021-11-19,AY.98,6504,272
United Kingdom,2021-11-18,AY.43,6961,378
United Kingdom,2021-05-13,B.1.617.2,984,56
United Kingdom,2021-05-15,B.1.617,822,1
United Kingdom,2021-11-19,AY.111,6504,59
United Kingdom,2021-11-27,AY.111,5636,41
United Kingdom,2021-06-24,B.1.621,3713,1
United Kingdom,2020-03-24,B.52,669,4
United Kingdom,2021-07-13,AY.9.2,2976,11
United Kingdom,2021-06-29,AY.23,6258,2
United Kingdom,2021-07-21,AY.6,4388,183
United Kingdom,2021-06-26,B.1.617.2,4383,87
United Kingdom,2021-07-19,AY.6,4485,180
United Kingdom,2021-07-30,AY.126,4283,3
United Kingdom,2021-07-27,AY.34.1,4319,1
United Kingdom,2020-09-11,B.1.221.1,353,5
United Kingdom,2021-06-10,B.1.617.2,1602,47
United Kingdom,2021-07-07,AY.43,4430,16
United Kingdom,2021-05-24,AY.4,1954,996
United Kingdom,2021-07-07,B.1.621,4430,6
United Kingdom,2021-07-07,AY.98.1,4430,1
United Kingdom,2021-07-07,B.1.1.7,4430,53
United Kingdom,2021-07-07,AY.94,4430,3
United Kingdom,2021-07-12,AY.42,3076,5
South Korea,2021-08-30,B.1.617.2,168,74
United Kingdom,2021-07-23,AY.4.2,4846,57
United Kingdom,2021-07-12,AY.43,3076,26
United Kingdom,2021-07-21,AY.43,4388,68
United Kingdom,2021-07-21,AY.120,4388,144
United Kingdom,2021-07-21,AY.120.2.1,4388,1
United Kingdom,2021-12-27,AY.25,9076,2
United Kingdom,2021-05-25,AY.90,1911,1
United Kingdom,2021-07-21,AY.9.2,4388,9
United Kingdom,2021-07-10,AY.122,2421,11
United Kingdom,2021-07-23,AY.6,4846,200
United Kingdom,2021-07-23,B.1.617.2,4846,56
United Kingdom,2021-07-22,AY.4.2,4949,66
United Kingdom,2021-07-21,AY.4.2,4388,56
United Kingdom,2021-07-11,AY.122,2983,14
United Kingdom,2021-05-09,B.1.525,767,2
United Kingdom,2021-05-11,B.1.525,1269,3
United Kingdom,2021-07-16,AY.122,4505,23
United Kingdom,2022-07-02,BF.10,1383,2
United Kingdom,2021-07-16,AY.36,4505,5
United Kingdom,2020-07-09,B.1.1,15,3
United Kingdom,2021-07-27,AY.34,4319,5
United Kingdom,2022-07-04,BA.5.6,2502,12
United Kingdom,2022-07-04,BA.5.3,2502,6
United Kingdom,2022-07-03,BA.5.2.2,1204,5
United Kingdom,2022-07-03,BA.5.2.20,1204,11
United Kingdom,2022-07-02,BA.5.1.10,1383,8
United Kingdom,2022-07-04,BA.5.1.23,2502,17
United Kingdom,2022-07-04,BA.5.2.22,2502,2
United Kingdom,2022-07-04,BA.5.1.1,2502,3
United Kingdom,2022-07-03,BA.5.2.3,1204,18
United Kingdom,2022-06-03,BA.5.2.8,363,1
United Kingdom,2022-07-03,BA.4.5,1204,3
United Kingdom,2021-11-21,AY.4.2,7219,879
United Kingdom,2022-07-03,BA.2.12.1,1204,27
United Kingdom,2021-07-12,AY.98.1,3076,5
United Kingdom,2021-07-14,AY.75,4371,3
United Kingdom,2022-01-06,B.1.617.2,11390,8
United Kingdom,2022-01-03,B.1.617.2,11683,12
United Kingdom,2021-07-15,AY.43,2754,22
United Kingdom,2021-07-13,AY.43,2976,28
United Kingdom,2021-11-21,AY.43,7219,404
United Kingdom,2021-07-15,AY.122,2754,17
United Kingdom,2021-07-14,AY.87,4371,11
United Kingdom,2021-07-24,AY.4.5,4172,4
United Kingdom,2021-07-18,AY.42,2820,9
United Kingdom,2021-07-26,AY.122,4565,21
United Kingdom,2021-05-22,AY.9,1176,58
United Kingdom,2021-02-27,AY.4,1648,2
United Kingdom,2021-07-22,AY.7,4949,51
United Kingdom,2020-04-19,B.1.1,369,124
United Kingdom,2022-06-30,BF.28,2150,27
United Kingdom,2022-07-05,BA.5.1.30,2468,15
United Kingdom,2021-11-21,B.1.617.2,7219,58
United Kingdom,2022-07-05,BA.5.2.22,2468,1
United Kingdom,2022-06-29,BA.5.1.22,2360,31
United Kingdom,2021-11-27,AY.5,5636,131
United Kingdom,2022-07-02,BA.5.1.9,1383,9
United Kingdom,2021-12-24,AY.4.2.2,4579,45
United Kingdom,2021-07-04,B.1.1.7,4949,46
United Kingdom,2021-07-03,AY.98,2824,106
United Kingdom,2021-07-05,AY.9,5683,165
United Kingdom,2021-07-04,AY.5,4949,170
United Kingdom,2021-07-03,AY.7,2824,23
United Kingdom,2021-07-18,AY.6,2820,76
United Kingdom,2021-07-17,AY.122,2499,18
United Kingdom,2021-07-20,AY.6,4400,138
United Kingdom,2021-07-19,AY.46.5,4485,26
United Kingdom,2021-07-21,AY.11,4388,1
United Kingdom,2022-07-02,BA.5.1.25,1383,2
United Kingdom,2021-07-02,AY.98,3810,164
United Kingdom,2021-07-16,AY.6,4505,206
United Kingdom,2021-07-16,AY.4.5,4505,7
United Kingdom,2021-02-14,B.1.1.7,2304,2201
United Kingdom,2021-12-20,AY.120,10549,27
United Kingdom,2021-07-18,AY.8,2820,5
United Kingdom,2021-07-19,AY.4.5,4485,1
United Kingdom,2021-12-02,AY.4.2.5,8093,20
United Kingdom,2021-07-19,AY.7.1,4485,1
United Kingdom,2021-07-19,AY.9,4485,83
United Kingdom,2021-11-21,AY.127,7219,52
United Kingdom,2021-07-21,AY.44,4388,3
United Kingdom,2021-07-01,B.1.1.7,4892,67
United Kingdom,2022-07-03,BF.28,1204,13
United Kingdom,2021-07-21,AY.122,4388,15
United Kingdom,2021-07-29,B.1.1.7,5547,8
United Kingdom,2021-07-27,AY.36,4319,8
United Kingdom,2022-07-03,BF.10,1204,6
South Korea,2021-12-30,AY.69,46,17
United Kingdom,2021-07-15,AY.120,2754,83
South Korea,2021-11-29,B.1.617.2,195,17
United Kingdom,2021-07-16,AY.50,4505,2
United Kingdom,2021-07-01,AY.98,4892,239
United Kingdom,2021-07-24,AY.87,4172,9
United Kingdom,2021-07-26,AY.7,4565,59
United Kingdom,2021-11-22,AY.33.2,10391,3
United Kingdom,2021-07-27,AY.9.2,4319,15
United Kingdom,2021-05-30,AY.58,2074,6
United Kingdom,2021-07-27,AY.20,4319,1
United Kingdom,2021-07-27,AY.87,4319,6
United Kingdom,2021-11-23,AY.98,8029,359
United Kingdom,2022-06-29,BA.5.1.9,2360,9
United Kingdom,2021-12-15,AY.125,11383,7
United Kingdom,2021-05-30,AY.9,2074,134
United Kingdom,2021-11-17,AY.127,7998,42
United Kingdom,2021-08-28,AY.9,6060,49
United Kingdom,2021-09-01,B.1.617.2,5638,68
United Kingdom,2020-08-28,B.1.177.57,297,10
United Kingdom,2021-01-14,B.1.177.57,2177,8
United Kingdom,2021-07-30,AY.125,4283,1
United Kingdom,2021-05-22,AY.4,1176,506
United Kingdom,2021-06-03,Q.8,3428,1
United Kingdom,2021-07-18,AY.23,2820,2
United Kingdom,2021-07-20,AY.9.2,4400,14
United Kingdom,2021-07-21,AY.70,4388,5
United Kingdom,2021-07-22,AY.60,4949,4
United Kingdom,2021-12-15,AY.25.1,11383,4
United Kingdom,2021-12-06,AY.34,11267,42
United Kingdom,2021-06-24,B.1.617.2,3713,72
United Kingdom,2021-07-16,B.1.617.2,4505,107
United Kingdom,2021-07-23,AY.43,4846,59
United Kingdom,2021-07-31,AY.118,3910,2
United Kingdom,2021-08-07,AY.1,4099,1
United Kingdom,2021-07-21,AY.42,4388,13
United Kingdom,2021-01-14,B.1.177,2177,233
United Kingdom,2022-07-03,BA.5.6,1204,6
United Kingdom,2021-07-22,AY.34,4949,2
United Kingdom,2022-06-28,BA.5.2,2342,170
United Kingdom,2021-07-23,AY.9.2,4846,19
United Kingdom,2021-07-22,AY.120.2.1,4949,3
United Kingdom,2021-07-28,AY.36,4705,3
United Kingdom,2022-07-03,BA.5.1.5,1204,4
United Kingdom,2022-06-28,BA.2.74,2342,1
United Kingdom,2021-07-26,AY.60,4565,6
United Kingdom,2021-07-23,AY.122,4846,21
United Kingdom,2021-07-26,AY.26,4565,3
United Kingdom,2021-09-18,AY.33,4298,6
United Kingdom,2021-07-26,AY.9.2,4565,11
United Kingdom,2021-07-27,AY.122,4319,21
United Kingdom,2021-07-26,AY.43,4565,76
United Kingdom,2021-07-28,AY.103,4705,2
United Kingdom,2021-08-21,B.1.617.2,4733,47
United Kingdom,2021-08-23,AY.9,5552,35
United Kingdom,2021-07-27,AY.98.1,4319,10
United Kingdom,2021-07-26,AY.20,4565,3
United Kingdom,2021-07-31,AY.88,3910,6
United Kingdom,2021-07-31,AY.109,3910,2
United Kingdom,2021-07-31,AY.9.2,3910,10
United Kingdom,2021-07-31,B.1.617.2,3910,46
United Kingdom,2021-07-25,AY.4.7,5662,1
United Kingdom,2021-07-31,AY.103,3910,2
United Kingdom,2022-03-26,BA.2.65,8275,15
United Kingdom,2021-07-31,AY.94,3910,1
United Kingdom,2021-11-30,AY.120.2.1,10770,1
United Kingdom,2021-07-31,AY.33,3910,5
United Kingdom,2020-06-21,B.1.1.51,188,12
United Kingdom,2020-06-14,B.1.1.125,357,5
United Kingdom,2020-07-02,B.1.1.279,250,6
United Kingdom,2021-07-31,AY.42,3910,7
United Kingdom,2021-07-30,AY.75,4283,2
United Kingdom,2021-07-28,AY.1,4705,4
United Kingdom,2022-07-03,BA.5.8,1204,14
United Kingdom,2021-01-08,B.1.177,1709,151
United Kingdom,2022-07-01,BF.1,1925,40
United Kingdom,2022-06-29,BA.5.5,2360,26
United Kingdom,2022-07-06,BA.2.5,1968,1
United Kingdom,2021-08-06,AY.120.2.1,4275,2
United Kingdom,2021-08-06,B.1.1.7,4275,3
United Kingdom,2021-08-06,AY.42,4275,6
United Kingdom,2021-08-06,AY.9.2,4275,12
United Kingdom,2021-07-29,AY.16.1,5547,1
United Kingdom,2021-08-06,B.1.617.2,4275,45
United Kingdom,2021-07-22,AY.46,4949,2
United Kingdom,2021-07-22,AY.33,4949,1
United Kingdom,2021-07-24,AY.42,4172,5
United Kingdom,2021-07-29,AY.36,5547,9
United Kingdom,2021-08-03,AY.3,4854,1
United Kingdom,2021-08-06,AY.9,4275,43
United Kingdom,2021-08-06,AY.4.7,4275,4
United Kingdom,2021-08-06,AY.98,4275,118
United Kingdom,2022-11-25,BQ.1.1,464,74
United Kingdom,2021-08-06,AY.122,4275,30
United Kingdom,2021-08-06,AY.127,4275,4
United Kingdom,2021-08-06,AY.38,4275,2
United Kingdom,2021-08-06,AY.94,4275,3
United Kingdom,2021-08-07,AY.4,4099,3123
United Kingdom,2021-08-02,AY.109,3956,1
United Kingdom,2022-12-07,EC.1.1,813,6
United Kingdom,2021-08-07,AY.122,4099,28
United Kingdom,2021-08-07,AY.4.5,4099,5
United Kingdom,2021-08-07,AY.38,4099,2
United Kingdom,2021-08-07,AY.109,4099,2
United Kingdom,2021-08-07,AY.9.2,4099,8
United Kingdom,2021-08-07,AY.88,4099,2
United Kingdom,2021-08-07,AY.43,4099,53
United Kingdom,2021-11-06,AY.3,5063,16
United Kingdom,2021-08-07,AY.71,4099,2
United Kingdom,2021-12-17,AY.46.5,7176,47
United Kingdom,2021-07-17,AY.7.2,2499,2
United Kingdom,2021-08-24,AY.46.5,5378,50
United Kingdom,2021-11-05,AY.4.10,6717,5
United Kingdom,2021-08-05,AY.44,4431,2
United Kingdom,2021-08-06,AY.98.1,4275,7
United Kingdom,2021-08-06,AY.88,4275,4
United Kingdom,2021-11-05,AY.4.5,6717,3
United Kingdom,2021-08-06,AY.36,4275,6
United Kingdom,2021-07-26,AY.14,4565,1
United Kingdom,2021-11-14,AY.5,5981,150
United Kingdom,2021-08-07,B.1.617.2,4099,33
United Kingdom,2021-07-11,B.1.617.2,2983,76
United Kingdom,2021-07-14,B.1.617.2,4371,92
United Kingdom,2021-07-06,AY.5,3396,118
United Kingdom,2021-07-08,AY.46.5,3807,10
United Kingdom,2021-07-06,B.1.617.2,3396,63
United Kingdom,2022-07-02,BA.4.1.4,1383,1
United Kingdom,2021-07-04,AY.46.5,4949,21
United Kingdom,2022-07-04,BA.5.1.30,2502,16
United Kingdom,2022-06-28,BA.5.5,2342,31
United Kingdom,2021-09-28,AY.4.1,5094,4
United Kingdom,2021-10-07,AY.4.3,6655,4
United Kingdom,2022-12-09,BQ.1.1.8,692,27
United Kingdom,2021-07-09,AY.9,3322,111
United Kingdom,2022-12-09,BQ.1,692,50
United Kingdom,2021-08-18,AY.46.5,6132,59
United Kingdom,2021-07-07,AY.98,4430,146
United Kingdom,2021-07-08,B.1.617.2,3807,71
United Kingdom,2021-07-04,AY.120,4949,155
United Kingdom,2022-07-06,BF.28,1968,27
United Kingdom,2021-07-08,AY.6,3807,188
United Kingdom,2021-07-09,AY.120,3322,100
United Kingdom,2021-07-06,AY.120,3396,107
United Kingdom,2021-11-05,AY.126,6717,19
United Kingdom,2021-11-05,AY.90,6717,12
United Kingdom,2021-07-01,AY.6,4892,173
United Kingdom,2021-07-01,AY.120,4892,129
United Kingdom,2021-07-10,B.1.617.2,2421,67
United Kingdom,2021-11-05,AY.46.6,6717,10
United Kingdom,2021-07-13,B.1.617.2,2976,114
United Kingdom,2021-07-07,AY.6,4430,164
United Kingdom,2021-07-07,B.1.617.2,4430,97
United Kingdom,2021-09-21,AY.98,6267,206
United Kingdom,2021-12-16,AY.6,8260,29
United Kingdom,2021-07-14,AY.90,4371,5
United Kingdom,2021-07-14,AY.6,4371,184
United Kingdom,2021-06-15,B.1.621.1,3197,2
United Kingdom,2021-11-05,AY.46,6717,3
United Kingdom,2022-06-29,BA.5.2.33,2360,4
United Kingdom,2021-12-07,AY.5,12083,228
United Kingdom,2021-07-26,AY.11,4565,2
United Kingdom,2021-12-05,AY.9.2,8087,40
United Kingdom,2022-07-04,BA.5.1.9,2502,9
United Kingdom,2021-09-23,AY.4.2.1,5975,28
United Kingdom,2021-11-26,AY.120,9541,131
United Kingdom,2021-01-15,B.1.177.7,2420,23
United Kingdom,2020-10-13,B.1.1.279,728,11
United Kingdom,2022-06-28,BA.5,2342,44
United Kingdom,2021-11-20,AY.25.1,7972,9
United Kingdom,2021-11-27,AY.43.6,5636,2
United Kingdom,2021-11-25,AY.4.2.3,7501,40
United Kingdom,2021-12-18,AY.109,9894,1
United Kingdom,2021-11-27,AY.87,5636,1
United Kingdom,2022-06-30,BF.4,2150,19
United Kingdom,2022-06-26,BE.1,1133,50
United Kingdom,2022-07-03,BA.5.3.3,1204,12
United Kingdom,2022-07-02,BA.4.7,1383,4
United Kingdom,2021-07-26,AY.120,4565,157
United Kingdom,2021-08-26,AY.6,5034,160
United Kingdom,2021-09-26,AY.43,4855,208
United Kingdom,2020-09-24,B.1.177.3,1977,8
United Kingdom,2020-04-14,B.1.1,655,218
United Kingdom,2022-07-04,BA.2.9,2502,4
United Kingdom,2021-07-26,AY.10,4565,3
United Kingdom,2021-11-12,AY.5,7130,194
United Kingdom,2022-07-04,BA.5.1.3,2502,14
United Kingdom,2022-06-28,BA.4.6,2342,49
United Kingdom,2021-08-27,AY.27,6684,2
United Kingdom,2022-06-27,BE.1,2235,99
United Kingdom,2021-07-20,AY.120,4400,134
United Kingdom,2022-04-17,BA.1.1,1945,10
United Kingdom,2022-06-29,BA.4.1.1,2360,6
United Kingdom,2022-07-05,BA.2.9,2468,4
United Kingdom,2022-07-06,BA.5.2.9,1968,6
United Kingdom,2021-09-27,AY.4.2,7011,482
United Kingdom,2021-10-04,AY.98,6622,221
United Kingdom,2022-07-07,BA.4.2,1572,3
United Kingdom,2022-07-07,BA.5.2,1572,158
United Kingdom,2022-06-01,BA.4,633,42
