country,date,lineage,n
South Korea,2022-10-09,BN.1.3.7,1
South Korea,2022-10-07,BA.2,1
South Korea,2022-10-11,BF.10,1
South Korea,2022-10-09,BA.5.1.33,1
South Korea,2022-09-30,BA.5.2.27,2
South Korea,2021-11-29,AY.69,105
South Korea,2021-11-26,AY.69,96
United Kingdom,2020-11-02,B.1.177.17,25
United Kingdom,2020-12-22,B.1.177.30,6
South Korea,2021-11-23,AY.69,50
South Korea,2021-12-03,AY.122.5,77
South Korea,2021-11-27,AY.69,66
South Korea,2021-10-15,AY.122.5,16
South Korea,2021-11-24,AY.69,50
South Korea,2021-11-20,AY.122.5,47
South Korea,2021-11-22,AY.122.5,37
South Korea,2021-11-28,AY.69,50
South Korea,2022-04-03,BA.2,35
South Korea,2021-11-25,AY.69,44
South Korea,2021-12-01,AY.122,2
South Korea,2022-04-03,BA.2.3.14,8
South Korea,2021-10-13,AY.69,82
South Korea,2021-11-02,AY.69,35
South Korea,2021-07-14,B.1.1.7,4
South Korea,2021-08-10,B.1.617.2,23
South Korea,2021-07-24,B.1.1.7,4
South Korea,2021-03-28,B.1.427,1
United Kingdom,2020-12-19,B.1.177,350
United Kingdom,2020-12-23,B.1.177.30,6
South Korea,2021-08-25,AY.69,85
United Kingdom,2020-12-02,B.1.160.7,4
South Korea,2021-08-25,AY.122.5,6
South Korea,2021-08-27,AY.69,54
United Kingdom,2020-03-31,B.1.1,261
South Korea,2021-02-11,B.1.2,2
South Korea,2021-08-26,AY.69,84
South Korea,2021-11-11,AY.69,76
South Korea,2021-11-03,AY.69,47
South Korea,2021-11-14,AY.122.5,33
South Korea,2020-11-09,B.1.497,8
South Korea,2021-08-26,B.1.617.2,64
United Kingdom,2020-05-06,B.1.1.8,3
United Kingdom,2020-06-26,B.40,1
South Korea,2022-04-03,BA.2.3.12,7
United Kingdom,2022-10-18,BQ.1.1.24,2
United Kingdom,2022-10-19,BE.3,1
United Kingdom,2022-10-19,BQ.1.12,1
United Kingdom,2022-09-29,BE.1.4.1,1
United Kingdom,2022-09-29,BA.5.1,67
United Kingdom,2022-09-30,BA.5.2.9,5
United Kingdom,2022-10-02,BA.5.2,81
United Kingdom,2022-09-27,BA.5.1,72
United Kingdom,2022-09-29,BA.5,11
United Kingdom,2022-09-30,BA.5.1.17,1
United Kingdom,2022-10-01,BE.1.1,10
United Kingdom,2022-09-29,BF.7,18
United Kingdom,2022-09-30,BA.5.2.1,55
United Kingdom,2022-10-04,BA.5.2.20,22
United Kingdom,2022-10-04,BA.2.75.2,16
United Kingdom,2022-10-02,BA.5.2.21,2
United Kingdom,2022-10-02,BA.5.2.28,1
United Kingdom,2022-10-02,BE.1,4
United Kingdom,2022-09-26,BA.5.2,128
United Kingdom,2022-10-05,BN.1.3.1,1
United Kingdom,2022-09-25,BA.5.2,74
United Kingdom,2022-09-26,BA.5.2.7,8
United Kingdom,2022-09-27,BA.5.2.6,14
United Kingdom,2022-10-03,BF.7.5,5
United Kingdom,2022-09-24,BE.1,6
United Kingdom,2022-09-25,BA.5.1,50
United Kingdom,2022-09-23,BA.5.2.20,7
United Kingdom,2022-09-25,BA.4.1.10,1
United Kingdom,2022-09-30,BA.5.1,53
United Kingdom,2022-10-02,BA.5.2.1,44
United Kingdom,2022-10-04,BE.1,10
United Kingdom,2022-09-24,BF.39,2
United Kingdom,2022-10-04,BQ.1.1.69,1
United Kingdom,2022-10-04,BA.5.1,86
United Kingdom,2022-09-24,BA.5.2,65
United Kingdom,2022-10-04,BF.7,38
United Kingdom,2022-10-05,BF.7.5,5
United Kingdom,2022-10-06,BM.1.1.3,4
United Kingdom,2022-10-05,BA.5.1,79
United Kingdom,2022-10-05,BF.5,29
United Kingdom,2022-10-05,BA.2.75.2,10
United Kingdom,2022-10-08,BA.5.1.2,2
United Kingdom,2022-10-08,BA.5.2.7,7
United Kingdom,2022-10-06,BQ.1,23
United Kingdom,2022-10-06,CA.2,1
United Kingdom,2022-10-06,BA.5.1,91
United Kingdom,2022-10-07,BA.5.9,16
United Kingdom,2022-10-09,BA.5.1.5,7
United Kingdom,2022-10-09,BA.5.1.2,3
United Kingdom,2022-10-08,BA.5.1.5,10
United Kingdom,2022-10-16,BQ.1.1.24,2
United Kingdom,2022-10-16,BA.5.2.3,3
United Kingdom,2022-10-21,BF.7.6,1
United Kingdom,2022-10-21,DC.1,1
United Kingdom,2022-10-21,BF.7.3,1
United Kingdom,2022-10-21,DN.1,1
United Kingdom,2022-10-21,EF.2,1
United Kingdom,2022-10-24,BQ.1.15,1
United Kingdom,2022-10-24,CM.5,2
United Kingdom,2022-10-24,CP.1.3,4
United Kingdom,2022-10-19,BQ.1.1.11,1
United Kingdom,2022-10-23,BF.7.23,1
United Kingdom,2022-10-23,BA.5.2.58,1
United Kingdom,2022-10-22,BA.5.1.23,4
United Kingdom,2022-10-24,BQ.1.10,1
United Kingdom,2022-10-24,XBB.8,1
United Kingdom,2022-10-24,BA.5.2.16,1
United Kingdom,2022-10-22,BF.7.7,3
United Kingdom,2022-10-23,CH.1.1,3
United Kingdom,2022-10-20,BA.4.6.1,1
United Kingdom,2022-10-23,XBD,2
United Kingdom,2022-10-24,BA.5.2.21,4
United Kingdom,2022-10-23,BA.2.75.6,1
United Kingdom,2022-10-24,BA.5.2.58,1
United Kingdom,2022-10-24,CP.1.2,1
United Kingdom,2022-10-24,BA.4.6.5,1
United Kingdom,2022-10-20,CQ.1,1
United Kingdom,2022-10-22,BN.1.4,1
United Kingdom,2022-10-22,BA.5.2.37,1
United Kingdom,2022-10-23,BM.4.1.1,1
United Kingdom,2022-10-26,BQ.1.13.1,1
United Kingdom,2022-10-24,CA.7,6
United Kingdom,2022-10-24,BF.27,2
United Kingdom,2022-10-24,BL.2,1
United Kingdom,2022-10-23,XBB.1.9,1
United Kingdom,2022-10-25,BF.27,2
United Kingdom,2022-10-25,CP.1.2,3
United Kingdom,2022-10-26,BA.5.2.25,1
United Kingdom,2022-10-25,BQ.1.1.14,1
United Kingdom,2022-10-23,XBB.2,1
United Kingdom,2021-10-05,AY.36,28
United Kingdom,2022-10-25,BQ.1.22,1
United Kingdom,2022-10-25,BA.5.2.62,1
United Kingdom,2022-10-24,BY.1.2,1
United Kingdom,2022-10-25,BM.2.3,1
United Kingdom,2022-10-26,BA.5.2.38,1
United Kingdom,2021-10-05,AY.98,186
United Kingdom,2021-10-05,AY.120,112
South Korea,2021-08-30,AY.122.5,6
United Kingdom,2021-07-25,B.1.617.2,74
South Korea,2021-09-02,AY.69,43
South Korea,2021-09-03,B.1.617.2,36
South Korea,2021-08-31,AY.33,9
United Kingdom,2021-12-03,AY.34.1,43
South Korea,2020-02-20,B,9
United Kingdom,2022-10-15,BQ.1.10,2
United Kingdom,2021-12-13,AY.103,18
United Kingdom,2022-10-16,BA.5.1.24,2
United Kingdom,2022-10-13,BF.7.23,2
United Kingdom,2021-10-04,AY.109,8
United Kingdom,2020-12-31,B.1.1.364,1
United Kingdom,2021-10-05,AY.113,2
United Kingdom,2022-02-07,BA.1.16,132
United Kingdom,2022-10-16,BA.5.6,1
United Kingdom,2020-12-14,P.2,1
United Kingdom,2020-04-08,B.1,127
United Kingdom,2020-06-11,B.1.1,103
United Kingdom,2021-10-03,AY.122,34
United Kingdom,2020-12-09,B.1.177.20,3
United Kingdom,2021-10-05,B.1.617.2,61
United Kingdom,2021-10-05,AY.122,37
United Kingdom,2021-10-05,AY.4.2.1,53
United Kingdom,2021-10-04,AY.4.3,5
United Kingdom,2021-10-05,AY.103,1
United Kingdom,2020-12-08,B.1.177.9,6
United Kingdom,2020-03-30,B.1,148
United Kingdom,2020-04-13,B.1.1,160
United Kingdom,2020-04-09,B.1.1.137,6
United Kingdom,2021-10-05,AY.9.2,22
United Kingdom,2021-10-05,AY.4.3,6
United Kingdom,2020-11-18,B.1.177.87,27
United Kingdom,2020-05-01,B.1.1,152
United Kingdom,2021-12-02,AY.36,29
United Kingdom,2020-09-03,C.35,12
United Kingdom,2020-04-10,B.1,112
United Kingdom,2020-03-29,B.1.1,173
United Kingdom,2020-08-21,B.1.1.44,29
South Korea,2021-06-22,P.1,1
United Kingdom,2020-12-28,B.1.1.37,6
United Kingdom,2021-01-01,B.1.177.57,4
United Kingdom,2021-01-12,AA.6,1
United Kingdom,2020-09-04,B.1.177,61
United Kingdom,2022-10-10,BL.1,5
United Kingdom,2021-01-21,B.1.177.10,14
United Kingdom,2020-09-24,B.1.177.17,21
United Kingdom,2021-10-05,AY.107,2
United Kingdom,2021-10-05,AY.7.1,3
United Kingdom,2022-10-15,BF.7.6,1
United Kingdom,2021-04-07,C.17,3
United Kingdom,2022-10-15,BA.4.6.3,1
United Kingdom,2022-10-13,BA.5.10.1,1
United Kingdom,2020-12-31,B.1.177.5,4
United Kingdom,2020-09-19,B.1.177.7,40
United Kingdom,2021-10-02,AY.125,5
United Kingdom,2020-10-26,B.1.36.39,4
United Kingdom,2022-06-29,BA.5,50
United Kingdom,2022-10-15,BF.7.21,2
United Kingdom,2022-10-13,BF.5.5,1
United Kingdom,2022-10-16,CQ.1.1,1
United Kingdom,2022-10-14,CQ.1.1,2
United Kingdom,2022-10-15,BA.5.1.22,3
United Kingdom,2022-10-15,BA.5.1.24,1
United Kingdom,2020-10-22,B.1.1.37,102
United Kingdom,2022-10-16,BF.1,3
United Kingdom,2022-10-17,BA.5.2.12,3
United Kingdom,2022-10-16,BF.5,5
United Kingdom,2022-10-14,BF.1,1
United Kingdom,2022-10-17,BY.1,3
United Kingdom,2022-10-14,BF.7.4,4
United Kingdom,2022-10-12,BQ.1.5,3
United Kingdom,2022-10-13,BA.4.6,18
United Kingdom,2022-10-13,BA.4.1.8,1
United Kingdom,2022-10-14,BN.1.2.1,2
United Kingdom,2022-10-13,DQ.1,2
United Kingdom,2022-10-12,BF.7.8,2
United Kingdom,2022-10-12,BA.5.2.26,2
United Kingdom,2022-10-14,BQ.1.6,1
United Kingdom,2022-10-17,CQ.1.1,2
United Kingdom,2022-10-17,BE.1.1.1,3
United Kingdom,2022-10-17,BA.5.1.3,2
United Kingdom,2022-10-16,BA.4.6.5,1
United Kingdom,2022-10-17,BA.5.1.24,1
United Kingdom,2022-10-15,BA.4,1
South Korea,2021-12-23,AY.69,45
United Kingdom,2022-10-16,BA.5.1.5,5
United Kingdom,2022-10-11,BQ.1.1.6,6
United Kingdom,2022-10-11,BQ.1.3,1
United Kingdom,2022-10-11,BA.5.2.26,5
United Kingdom,2022-10-16,CP.1.2,1
United Kingdom,2022-10-17,BF.2,3
South Korea,2021-12-21,AY.122.5,45
United Kingdom,2022-10-15,DF.1,1
United Kingdom,2022-10-14,BA.4.6.5,4
United Kingdom,2022-10-16,BA.5.1.26,1
South Korea,2021-12-17,AY.122.5,51
United Kingdom,2022-10-16,CP.1.3,1
United Kingdom,2022-10-14,BE.4.1,2
United Kingdom,2022-10-15,BF.23,1
United Kingdom,2022-10-15,BN.1.2,2
United Kingdom,2022-10-16,BA.5.5,1
United Kingdom,2022-10-17,BF.5.5,1
United Kingdom,2022-10-15,BA.5.6.3,1
United Kingdom,2022-10-13,BA.5.1.10,3
United Kingdom,2022-10-13,BA.5.2.6,5
United Kingdom,2022-10-12,BQ.1.4,1
United Kingdom,2020-07-23,B.1.36.17,1
United Kingdom,2022-10-15,BQ.1.24,1
South Korea,2021-12-15,AY.122.5,103
United Kingdom,2022-10-09,BA.5.1.33,1
United Kingdom,2022-10-11,BF.7.6,7
United Kingdom,2022-02-12,BA.5.2,1
United Kingdom,2022-10-10,BA.5.2.39,2
United Kingdom,2022-10-13,BA.5.2.18,3
United Kingdom,2022-10-10,BA.5.1.33,2
United Kingdom,2022-10-13,BF.7.22,1
United Kingdom,2022-10-16,BA.5.2.22,2
United Kingdom,2022-10-15,BA.4.7,1
United Kingdom,2022-10-11,BF.7.10,1
United Kingdom,2022-10-13,BQ.1.8.2,9
United Kingdom,2022-10-09,BK.1,1
United Kingdom,2022-10-15,BF.7.7,2
South Korea,2021-12-18,AY.69,62
United Kingdom,2022-10-14,BA.5.2.62,2
United Kingdom,2022-10-14,BE.1,2
United Kingdom,2022-10-12,BA.5.1.10,5
United Kingdom,2022-10-14,BQ.1.8.2,3
United Kingdom,2022-10-17,BA.4.1.8,4
United Kingdom,2022-10-14,BF.7.8,1
United Kingdom,2022-10-16,BQ.1.1.4,1
United Kingdom,2022-10-15,CQ.1.1,1
United Kingdom,2022-10-15,BN.1.4,1
United Kingdom,2022-10-15,BN.1.2.1,1
United Kingdom,2022-10-16,BA.5.2.31,1
United Kingdom,2022-10-15,BQ.1.1.19,2
United Kingdom,2022-10-14,BA.5.1.18,2
United Kingdom,2022-10-16,BN.1.7,1
United Kingdom,2022-10-16,BN.5,1
United Kingdom,2022-10-14,BA.5.1.24,3
United Kingdom,2022-10-14,BM.1.1,3
United Kingdom,2022-10-15,BA.5.2.9,2
United Kingdom,2022-10-12,BF.4,1
United Kingdom,2022-10-15,BA.5.2.30,2
United Kingdom,2020-04-06,B.1.1,252
United Kingdom,2022-10-13,BQ.1.1.5,2
United Kingdom,2022-10-16,BQ.1.10,1
United Kingdom,2022-10-17,BQ.1.3.2,7
United Kingdom,2022-10-15,BA.5.1.12,1
United Kingdom,2022-10-12,BE.1,10
United Kingdom,2022-10-13,BQ.1.14,3
United Kingdom,2022-10-12,BQ.1.2,19
United Kingdom,2022-10-13,BQ.1.20,1
United Kingdom,2022-10-11,BA.5.2.30,2
United Kingdom,2022-10-07,BF.11,21
United Kingdom,2022-10-14,BF.7.6,6
United Kingdom,2022-10-15,BQ.1.8.2,2
United Kingdom,2022-10-13,BQ.1.1.2,2
United Kingdom,2022-10-12,BM.4.1.1,3
United Kingdom,2022-10-15,BQ.1.1.6,1
United Kingdom,2022-10-13,BA.5.1.23,4
United Kingdom,2022-10-13,BM.1.1.3,3
United Kingdom,2022-10-11,BE.1,12
United Kingdom,2022-10-11,BQ.1.8.2,2
United Kingdom,2022-10-13,XBB.3,2
United Kingdom,2022-10-13,BA.5.2.34,3
United Kingdom,2022-10-13,BN.1.2,1
United Kingdom,2022-10-12,BN.1.2.1,1
United Kingdom,2022-10-16,BE.4,1
United Kingdom,2022-10-14,BR.5,1
United Kingdom,2022-10-13,BE.4.1.1,2
United Kingdom,2022-10-13,BQ.1.1.8,6
United Kingdom,2020-04-02,B.1.1,208
United Kingdom,2022-10-10,BA.5.2.26,3
United Kingdom,2022-10-10,BA.5.6,4
United Kingdom,2022-10-10,BF.14,3
United Kingdom,2022-10-15,BA.5.1.1,1
United Kingdom,2022-10-12,BF.14,5
United Kingdom,2020-09-15,B.1.177,68
United Kingdom,2022-10-16,BF.14,2
United Kingdom,2022-10-09,BQ.1.5,4
United Kingdom,2022-10-10,BQ.1.2,6
United Kingdom,2022-10-14,BQ.1.5,2
United Kingdom,2022-10-16,BQ.1.1.9,1
United Kingdom,2022-10-16,BA.5.2.7,2
United Kingdom,2022-10-13,DA.1,1
United Kingdom,2022-10-16,BQ.1.1.14,1
United Kingdom,2022-10-15,BA.5.1.10,1
United Kingdom,2022-10-14,BA.2.75.3,1
United Kingdom,2022-10-14,BA.5.2.58,2
United Kingdom,2022-10-14,BE.1.1.2,4
United Kingdom,2022-10-10,BF.36,2
United Kingdom,2022-10-13,BA.4.6.1,5
United Kingdom,2022-10-08,BA.5.5,1
United Kingdom,2022-10-12,BQ.1.1.1,2
United Kingdom,2022-10-12,BE.1.4,1
United Kingdom,2022-10-09,BA.5.2.52,1
United Kingdom,2022-10-12,BF.7.4,11
United Kingdom,2022-10-12,XBB,1
United Kingdom,2022-10-12,BA.5.1.20,1
United Kingdom,2022-10-10,BQ.1.1.3,10
United Kingdom,2022-10-11,BQ.1.1.3,2
United Kingdom,2022-10-13,BE.3,1
United Kingdom,2022-10-10,BQ.1.15,3
United Kingdom,2022-10-10,BF.2,5
United Kingdom,2022-10-13,BQ.1.1.14,1
United Kingdom,2022-10-10,CB.1,2
United Kingdom,2022-10-10,BA.5.2.52,1
United Kingdom,2022-10-10,BE.12,1
United Kingdom,2022-10-12,BQ.1.1.69,1
United Kingdom,2022-10-12,BA.5.6.3,3
United Kingdom,2022-10-14,CP.1,3
United Kingdom,2022-10-14,BQ.1.3,1
United Kingdom,2022-10-15,BA.5.2.28,2
United Kingdom,2022-10-15,BQ.1.1.24,3
United Kingdom,2022-10-15,BE.1.1.2,2
United Kingdom,2022-10-14,ER.1,1
United Kingdom,2022-10-18,ER.1,1
United Kingdom,2022-10-15,CA.3,1
United Kingdom,2022-10-16,CK.1,1
United Kingdom,2022-10-03,BF.5,19
United Kingdom,2022-10-18,XBB.2,3
United Kingdom,2022-10-17,BA.5.1.23,2
United Kingdom,2022-10-17,BM.1.1.3,3
United Kingdom,2022-10-18,BN.1.3.1,2
United Kingdom,2022-10-09,BE.1,4
United Kingdom,2022-10-12,BA.5.5,1
United Kingdom,2022-10-12,BA.4.6.5,3
United Kingdom,2022-10-14,BQ.1.1.2,3
United Kingdom,2022-10-16,BE.4.1.1,2
United Kingdom,2022-10-14,BQ.1.10,3
United Kingdom,2022-10-13,BQ.1.1.6,2
United Kingdom,2022-10-13,BM.4.1,1
United Kingdom,2022-10-13,BQ.1.2,3
United Kingdom,2022-10-15,BA.4.1.8,1
United Kingdom,2022-10-13,BL.1,5
United Kingdom,2022-10-13,BF.2,1
United Kingdom,2022-10-05,BA.5.1.12,7
United Kingdom,2022-10-04,BA.5.1.12,8
United Kingdom,2022-10-04,BF.5,16
United Kingdom,2022-10-04,BA.5.10.1,1
United Kingdom,2022-10-17,BN.1.2,5
United Kingdom,2022-09-22,BA.5.2,111
United Kingdom,2022-10-18,BN.1.2.1,4
United Kingdom,2022-10-18,BF.11.1,1
United Kingdom,2022-10-17,BA.5.2.58,1
United Kingdom,2020-12-29,B.1.177.18,7
United Kingdom,2022-10-18,BF.30,1
United Kingdom,2022-10-17,BF.8,2
United Kingdom,2022-09-02,BA.5.1,52
United Kingdom,2022-10-13,BQ.1.1.1,9
United Kingdom,2022-10-16,BA.5.6.3,1
United Kingdom,2022-10-14,BF.13,2
United Kingdom,2022-10-12,BA.5.2.20,14
United Kingdom,2022-10-16,BA.5.1.23,1
United Kingdom,2022-10-14,BA.5.2.18,2
United Kingdom,2022-10-07,CE.1,2
United Kingdom,2022-10-12,CK.2.1,1
United Kingdom,2022-10-09,CK.2,2
United Kingdom,2022-10-08,BA.5.2.6,5
United Kingdom,2022-10-12,BE.5,1
United Kingdom,2022-10-09,BA.5.1.12,5
United Kingdom,2022-10-17,BQ.1.14,2
United Kingdom,2022-10-18,BQ.1.16,2
United Kingdom,2022-10-16,BQ.1.3.2,1
United Kingdom,2022-10-17,BA.2,1
United Kingdom,2022-10-17,BA.2.75.4,1
United Kingdom,2022-10-17,DQ.1,1
United Kingdom,2022-10-05,BQ.1.8,20
United Kingdom,2022-10-06,BA.5.1.12,6
United Kingdom,2022-10-08,BA.5.2.20,6
United Kingdom,2022-10-06,BQ.1.8,12
United Kingdom,2022-10-04,BA.4.7,2
United Kingdom,2022-10-17,BA.5.1.15,1
United Kingdom,2022-10-17,BA.5.2.28,1
United Kingdom,2022-10-17,BA.4.1,1
United Kingdom,2022-10-13,BA.5.1.30,2
United Kingdom,2022-10-14,BA.5.1.3,1
United Kingdom,2022-10-13,BA.5.6,1
United Kingdom,2022-10-15,BA.2,1
United Kingdom,2022-10-17,BQ.1.1.5,2
United Kingdom,2022-10-03,BF.7,63
United Kingdom,2022-10-10,BE.4.1.1,2
United Kingdom,2022-10-06,DF.1,1
United Kingdom,2022-10-17,BM.1.1,2
United Kingdom,2022-10-05,BM.1.1,1
United Kingdom,2022-10-05,BA.5.1.3,13
United Kingdom,2020-10-17,V.1,1
United Kingdom,2022-10-07,CM.2,1
United Kingdom,2022-10-07,BA.5.6,8
United Kingdom,2022-09-25,BA.5.1.3,3
United Kingdom,2022-10-24,BQ.1.1.9,1
United Kingdom,2022-10-24,CW.1,1
United Kingdom,2022-10-22,BA.5.2.7,1
United Kingdom,2022-10-23,XBE,1
United Kingdom,2022-10-22,BA.5.2.34,3
United Kingdom,2022-10-22,BQ.1.1.72,1
United Kingdom,2020-04-19,B.1.1.10,12
United Kingdom,2020-04-06,B.45,4
South Korea,2022-04-01,BA.2.3.12,25
United Kingdom,2020-04-21,B.1.93,34
United Kingdom,2020-05-19,B.1.1.208,1
United Kingdom,2020-04-10,B.1.35,3
United Kingdom,2020-03-17,B.1.1.372,7
South Korea,2022-04-01,BA.2.3,192
United Kingdom,2020-06-08,B.1.1.253,7
United Kingdom,2022-10-20,CM.5,1
United Kingdom,2022-10-21,CE.1,1
South Korea,2022-04-01,BA.2,70
United Kingdom,2022-10-22,BA.5.1.33,1
United Kingdom,2022-10-20,BE.1.1.1,1
United Kingdom,2022-10-18,BQ.1.1.3,2
United Kingdom,2022-10-18,XBB.4,1
United Kingdom,2022-10-21,BF.39,1
United Kingdom,2022-10-20,CP.1.3,1
United Kingdom,2022-10-17,BQ.1.1.24,1
United Kingdom,2022-10-18,BA.5.6,9
United Kingdom,2022-10-22,BA.5.11,1
United Kingdom,2022-10-19,BA.5.2.30,1
United Kingdom,2022-10-18,BR.3,1
United Kingdom,2021-11-13,AY.25.1,7
South Korea,2021-12-18,AY.122.5,55
United Kingdom,2020-04-29,B.1,56
United Kingdom,2022-03-25,BA.2.3,393
United Kingdom,2020-09-11,B.1.471,7
United Kingdom,2020-09-09,C.30,7
United Kingdom,2020-08-18,B.1.1.44,18
United Kingdom,2021-09-13,AY.4.2.2,46
United Kingdom,2020-06-07,B.1.1.55,3
United Kingdom,2020-03-24,B.1.1,138
United Kingdom,2020-08-26,B.1.221,10
United Kingdom,2020-08-28,B.1.177.82,4
South Korea,2021-12-22,AY.122.5,79
United Kingdom,2022-03-25,BA.2,7830
United Kingdom,2020-08-31,B.1.610,8
United Kingdom,2020-05-18,B.1.391,1
United Kingdom,2021-10-16,AY.122,34
United Kingdom,2020-04-07,B.1.1.372,17
United Kingdom,2020-05-10,B.1.1.369,13
United Kingdom,2021-09-10,AY.4.2,241
United Kingdom,2021-12-04,AY.3,16
United Kingdom,2020-08-30,B.1.221,8
United Kingdom,2020-08-30,B.1,5
United Kingdom,2020-10-01,W.4,11
United Kingdom,2022-03-26,BA.2.9,444
United Kingdom,2021-12-06,AY.122,164
United Kingdom,2020-04-17,B.1.229,2
United Kingdom,2020-05-04,B.1.1.369,24
United Kingdom,2020-04-15,B.1.395,2
United Kingdom,2020-08-18,B.1.177.7,7
United Kingdom,2020-10-01,B.1,64
South Korea,2021-12-26,AY.122.5,42
South Korea,2021-12-24,AY.122.5,58
United Kingdom,2022-03-22,BA.2,6466
United Kingdom,2020-05-11,B.1.1,77
United Kingdom,2020-08-06,B.1.1.1,10
South Korea,2020-07-24,K.1,15
United Kingdom,2020-10-07,B.1.221,3
United Kingdom,2020-10-07,W.3,3
United Kingdom,2020-03-22,B.1.379,2
United Kingdom,2022-03-29,BA.2,5479
United Kingdom,2020-07-24,B.1.36.12,1
United Kingdom,2020-08-28,B.1.1.130,3
United Kingdom,2020-09-01,B.1.177,74
South Korea,2021-11-30,AY.69,99
South Korea,2021-11-30,AY.122.5,84
United Kingdom,2020-04-22,B.1.1,157
South Korea,2021-12-05,AY.69,29
United Kingdom,2021-10-04,AY.111,27
United Kingdom,2021-12-06,AY.4.8,76
United Kingdom,2021-11-11,AY.103,9
United Kingdom,2020-12-01,B.1.177.52,2
South Korea,2021-12-04,AY.122.5,31
United Kingdom,2020-10-27,B.1.1.307,12
South Korea,2021-12-08,AY.69,105
United Kingdom,2020-06-09,B.1.1,82
United Kingdom,2020-06-15,B.1.1.109,3
United Kingdom,2020-07-08,B.1.235,1
United Kingdom,2021-12-03,AY.3,15
United Kingdom,2020-09-10,B.1.1.310,6
United Kingdom,2020-06-14,B.1.1.253,9
South Korea,2021-12-07,AY.69,29
United Kingdom,2020-09-24,B.1.177.56,39
United Kingdom,2020-07-01,B.1.1.4,12
United Kingdom,2022-03-31,BA.2.1,56
United Kingdom,2020-09-11,B.1.1.37,28
South Korea,2021-12-08,AY.122.5,72
United Kingdom,2020-10-08,B.1.177.65,3
United Kingdom,2020-10-26,B.1.177.7,68
South Korea,2021-12-14,AY.122,6
South Korea,2021-12-11,AY.69,20
United Kingdom,2021-08-29,AY.43,82
South Korea,2021-08-30,B.1.617.2,74
United Kingdom,2020-10-11,B.1.235,4
South Korea,2021-09-14,B.1.617.2,40
United Kingdom,2021-08-06,AY.6,131
United Kingdom,2021-08-06,AY.120,136
United Kingdom,2021-08-06,AY.9,43
South Korea,2021-11-23,B.1.617.2,50
United Kingdom,2020-10-19,B.1.1.307,23
United Kingdom,2020-10-18,B.1.177.65,7
United Kingdom,2020-09-20,B.1.1,8
United Kingdom,2020-10-19,B.1.177.57,31
South Korea,2022-04-01,BA.2.68,38
United Kingdom,2021-09-15,AY.43,183
United Kingdom,2021-10-05,AY.34,15
United Kingdom,2020-11-02,B.1.177.8,31
United Kingdom,2021-10-04,AY.94,2
United Kingdom,2020-11-05,B.1.177.58,10
United Kingdom,2020-04-09,B.1,107
United Kingdom,2020-10-22,B.1.177.54,32
United Kingdom,2020-11-02,B.1.1.521,1
United Kingdom,2020-11-16,B.1.1.39,3
United Kingdom,2020-10-06,B.1.1.37,49
United Kingdom,2020-12-07,B.1.177.69,9
United Kingdom,2020-11-09,B.1.177.4,75
United Kingdom,2020-07-15,B.1.407,5
United Kingdom,2020-12-10,B.1.177.65,39
United Kingdom,2020-06-24,B.1.1.200,11
United Kingdom,2020-04-12,B,16
United Kingdom,2020-11-14,B.1.1.307,29
United Kingdom,2021-01-04,B.1.177.57,15
United Kingdom,2020-08-20,B.1.389,12
United Kingdom,2021-10-06,AY.4.2,418
United Kingdom,2021-10-06,AY.122,46
United Kingdom,2021-10-06,AY.42,11
United Kingdom,2020-05-09,B.1.1,65
United Kingdom,2021-10-05,AY.46.5,78
United Kingdom,2020-11-04,AD.2,59
United Kingdom,2020-05-08,B,5
United Kingdom,2020-04-05,B.1,101
United Kingdom,2020-11-29,B.1.221,2
United Kingdom,2021-10-06,AY.120,168
United Kingdom,2020-12-16,B.1.177.16,10
United Kingdom,2021-10-14,AY.122,40
United Kingdom,2021-01-21,B.1.177,114
United Kingdom,2020-06-18,B.1.1.59,5
South Korea,2020-12-10,B.1.497,13
United Kingdom,2021-11-26,AY.4.8,60
South Korea,2021-06-30,AY.69,15
United Kingdom,2020-10-12,B.1.177.8,11
United Kingdom,2021-04-15,B.1.177,2
South Korea,2021-07-17,B.1.617.2,49
South Korea,2021-07-20,B.1.617.2,44
United Kingdom,2020-04-14,B.1.1,218
United Kingdom,2020-03-26,B.40,65
United Kingdom,2020-11-04,B.1.1.240,4
United Kingdom,2020-11-14,B.1.160.33,20
United Kingdom,2020-10-09,B.1.177.17,17
United Kingdom,2020-11-15,B.1.1.311,17
United Kingdom,2021-12-07,AY.6,58
United Kingdom,2020-12-23,B.1.177.5,5
United Kingdom,2020-09-16,B.1.258.3,16
United Kingdom,2020-04-02,B.1.250,2
United Kingdom,2020-06-15,B.1.1,90
United Kingdom,2020-03-22,B.1,56
United Kingdom,2020-06-17,B.1.104,2
United Kingdom,2020-05-06,B.1,45
United Kingdom,2020-03-30,B,64
United Kingdom,2020-04-22,B.1.76,1
United Kingdom,2020-06-16,B.1,23
United Kingdom,2020-06-23,B.1.1.301,12
United Kingdom,2020-08-11,AD.2,33
South Korea,2020-07-01,B.1.497,20
United Kingdom,2020-08-30,B.1.258.3,5
United Kingdom,2020-06-24,B.1.1,59
United Kingdom,2020-08-25,B.1.177.81,1
United Kingdom,2020-08-09,B.1.1.4,3
United Kingdom,2020-06-17,B.1.235,2
United Kingdom,2020-06-06,B.1.1,23
