Entity,Code,Day,Weekly new hospital admissions per million
Belgium,BEL,2022-02-08,195.523
Belgium,BEL,2022-02-09,189.689
Belgium,BEL,2022-02-10,178.707
Belgium,BEL,2022-02-11,177.249
Belgium,BEL,2022-02-12,175.19
Belgium,BEL,2022-02-13,167.983
Belgium,BEL,2022-02-14,156.487
Belgium,BEL,2022-02-15,156.659
Belgium,BEL,2022-02-16,152.112
Belgium,BEL,2022-02-17,147.822
Belgium,BEL,2022-02-18,137.441
Belgium,BEL,2022-02-19,130.577
Belgium,BEL,2022-02-20,125.945
Belgium,BEL,2022-02-21,125.945
Belgium,BEL,2022-02-22,116.593
Belgium,BEL,2022-02-23,111.789
Belgium,BEL,2022-02-24,107.756
Belgium,BEL,2022-02-25,103.295
Belgium,BEL,2022-02-26,95.745
Belgium,BEL,2022-02-27,90.169
Belgium,BEL,2022-02-28,86.051
Belgium,BEL,2022-03-01,83.134
Belgium,BEL,2022-03-02,81.589
Belgium,BEL,2022-03-03,79.702
Belgium,BEL,2022-03-04,79.959
Belgium,BEL,2022-03-05,81.246
Belgium,BEL,2022-03-06,84.506
Belgium,BEL,2022-03-07,84.85
Belgium,BEL,2022-03-08,86.051
Belgium,BEL,2022-03-09,85.536
Belgium,BEL,2022-03-10,86.051
Belgium,BEL,2022-03-11,86.823
Belgium,BEL,2022-03-12,89.482
Belgium,BEL,2022-03-13,87.852
Belgium,BEL,2022-03-14,91.799
Belgium,BEL,2022-03-15,94.029
Belgium,BEL,2022-03-16,96.432
Belgium,BEL,2022-03-17,98.062
Belgium,BEL,2022-03-18,101.837
Belgium,BEL,2022-03-19,101.665
Belgium,BEL,2022-03-20,105.183
Belgium,BEL,2022-03-21,103.724
Belgium,BEL,2022-03-22,106.384
Belgium,BEL,2022-03-23,110.159
Belgium,BEL,2022-03-24,113.59
Belgium,BEL,2022-03-25,115.306
Belgium,BEL,2022-03-26,119.081
Belgium,BEL,2022-03-27,121.655
Belgium,BEL,2022-03-28,124.658
Belgium,BEL,2022-03-29,127.231
Belgium,BEL,2022-03-30,127.403
Belgium,BEL,2022-03-31,132.465
Belgium,BEL,2022-04-01,133.151
Belgium,BEL,2022-04-02,132.894
Belgium,BEL,2022-04-03,131.693
Belgium,BEL,2022-04-04,129.719
Belgium,BEL,2022-04-05,133.409
Belgium,BEL,2022-04-06,131.778
Belgium,BEL,2022-04-07,129.719
Belgium,BEL,2022-04-08,129.719
Belgium,BEL,2022-04-09,130.492
Belgium,BEL,2022-04-10,129.719
Belgium,BEL,2022-04-11,133.409
Belgium,BEL,2022-04-12,130.835
Belgium,BEL,2022-04-13,134.524
Belgium,BEL,2022-04-14,134.352
Belgium,BEL,2022-04-15,131.864
Belgium,BEL,2022-04-16,131.35
Belgium,BEL,2022-04-17,131.092
Belgium,BEL,2022-04-18,126.374
Belgium,BEL,2022-04-19,119.767
Belgium,BEL,2022-04-20,116.507
Belgium,BEL,2022-04-21,112.904
Belgium,BEL,2022-04-22,112.389
Belgium,BEL,2022-04-23,110.416
Belgium,BEL,2022-04-24,107.499
Belgium,BEL,2022-04-25,105.783
Belgium,BEL,2022-04-26,105.526
Belgium,BEL,2022-04-27,100.721
Belgium,BEL,2022-04-28,96.517
Belgium,BEL,2022-04-29,91.37
Belgium,BEL,2022-04-30,87.852
Belgium,BEL,2022-05-01,84.764
Belgium,BEL,2022-05-02,83.477
Belgium,BEL,2022-05-03,82.791
Belgium,BEL,2022-05-04,79.273
Belgium,BEL,2022-05-05,81.075
Belgium,BEL,2022-05-06,79.616
Belgium,BEL,2022-05-07,76.871
Belgium,BEL,2022-05-08,77.128
Belgium,BEL,2022-05-09,75.327
Belgium,BEL,2022-05-10,74.125
Belgium,BEL,2022-05-11,73.525
Belgium,BEL,2022-05-12,67.434
Belgium,BEL,2022-05-13,64.517
Belgium,BEL,2022-05-14,62.801
Belgium,BEL,2022-05-15,63.058
Belgium,BEL,2022-05-16,61.771
Belgium,BEL,2022-05-17,57.224
Belgium,BEL,2022-05-18,54.993
Belgium,BEL,2022-05-19,53.278
Belgium,BEL,2022-05-20,53.792
Belgium,BEL,2022-05-21,51.562
Belgium,BEL,2022-05-22,48.902
Belgium,BEL,2022-05-23,48.044
Belgium,BEL,2022-05-24,45.814
Belgium,BEL,2022-05-25,44.613
Belgium,BEL,2022-05-26,43.583
Belgium,BEL,2022-05-27,40.151
Belgium,BEL,2022-05-28,39.98
Belgium,BEL,2022-05-29,38.435
Belgium,BEL,2022-05-30,36.205
Belgium,BEL,2022-05-31,33.888
Belgium,BEL,2022-06-01,32.516
Belgium,BEL,2022-06-02,31.315
Belgium,BEL,2022-06-03,31.658
Belgium,BEL,2022-06-04,31.057
Belgium,BEL,2022-06-05,31.315
Belgium,BEL,2022-06-06,32.087
Belgium,BEL,2022-06-07,31.658
Belgium,BEL,2022-06-08,32.43
Belgium,BEL,2022-06-09,33.631
Belgium,BEL,2022-06-10,34.317
Belgium,BEL,2022-06-11,35.175
Belgium,BEL,2022-06-12,35.947
Belgium,BEL,2022-06-13,36.805
Belgium,BEL,2022-06-14,38.521
Belgium,BEL,2022-06-15,39.122
Belgium,BEL,2022-06-16,40.065
Belgium,BEL,2022-06-17,39.894
Belgium,BEL,2022-06-18,41.867
Belgium,BEL,2022-06-19,44.269
Belgium,BEL,2022-06-20,46.328
Belgium,BEL,2022-06-21,50.618
Belgium,BEL,2022-06-22,52.334
Belgium,BEL,2022-06-23,53.621
Belgium,BEL,2022-06-24,57.567
Belgium,BEL,2022-06-25,59.97
Belgium,BEL,2022-06-26,60.398
Belgium,BEL,2022-06-27,61.6
Belgium,BEL,2022-06-28,60.484
Belgium,BEL,2022-06-29,63.23
Belgium,BEL,2022-06-30,65.718
Belgium,BEL,2022-07-01,68.034
Belgium,BEL,2022-07-02,70.436
Belgium,BEL,2022-07-03,72.495
Belgium,BEL,2022-07-04,73.096
Belgium,BEL,2022-07-05,77.9
Belgium,BEL,2022-07-06,80.388
Belgium,BEL,2022-07-07,84.163
Belgium,BEL,2022-07-08,86.051
Belgium,BEL,2022-07-09,85.021
Belgium,BEL,2022-07-10,86.909
Belgium,BEL,2022-07-11,90.169
Belgium,BEL,2022-07-12,93.686
Belgium,BEL,2022-07-13,93.772
Belgium,BEL,2022-07-14,94.973
Belgium,BEL,2022-07-15,94.887
Belgium,BEL,2022-07-16,99.263
Belgium,BEL,2022-07-17,100.721
Belgium,BEL,2022-07-18,98.748
Belgium,BEL,2022-07-19,96.174
Belgium,BEL,2022-07-20,98.233
Belgium,BEL,2022-07-21,96.946
Belgium,BEL,2022-07-22,96.346
Belgium,BEL,2022-07-23,95.231
Belgium,BEL,2022-07-24,94.716
Belgium,BEL,2022-07-25,97.633
Belgium,BEL,2022-07-26,98.148
Belgium,BEL,2022-07-27,93.515
Belgium,BEL,2022-07-28,90.855
Belgium,BEL,2022-07-29,87.166
Belgium,BEL,2022-07-30,83.563
Belgium,BEL,2022-07-31,80.731
Belgium,BEL,2022-08-01,78.243
Belgium,BEL,2022-08-02,75.069
Belgium,BEL,2022-08-03,73.696
Belgium,BEL,2022-08-04,71.981
Belgium,BEL,2022-08-05,73.096
Belgium,BEL,2022-08-06,70.35
Belgium,BEL,2022-08-07,68.892
Belgium,BEL,2022-08-08,64.602
Belgium,BEL,2022-08-09,62.2
Belgium,BEL,2022-08-10,61.6
Belgium,BEL,2022-08-11,59.798
Belgium,BEL,2022-08-12,58.339
Belgium,BEL,2022-08-13,57.91
Belgium,BEL,2022-08-14,56.881
Belgium,BEL,2022-08-15,57.31
Belgium,BEL,2022-08-16,52.934
Belgium,BEL,2022-08-17,54.05
Belgium,BEL,2022-08-18,53.02
Belgium,BEL,2022-08-19,51.648
Belgium,BEL,2022-08-20,50.961
Belgium,BEL,2022-08-21,48.216
Belgium,BEL,2022-08-22,47.787
Belgium,BEL,2022-08-23,48.216
Belgium,BEL,2022-08-24,43.755
Belgium,BEL,2022-08-25,43.068
Belgium,BEL,2022-08-26,41.953
Belgium,BEL,2022-08-27,39.293
Belgium,BEL,2022-08-28,39.722
Belgium,BEL,2022-08-29,38.607
Belgium,BEL,2022-08-30,36.977
Belgium,BEL,2022-08-31,36.634
Belgium,BEL,2022-09-01,35.518
Belgium,BEL,2022-09-02,34.317
Belgium,BEL,2022-09-03,35.175
Belgium,BEL,2022-09-04,35.518
Belgium,BEL,2022-09-05,35.089
Belgium,BEL,2022-09-06,35.862
Belgium,BEL,2022-09-07,36.376
Belgium,BEL,2022-09-08,35.776
Belgium,BEL,2022-09-09,35.69
Belgium,BEL,2022-09-10,34.66
Belgium,BEL,2022-09-11,33.803
Belgium,BEL,2022-09-12,34.403
Belgium,BEL,2022-09-13,33.288
Belgium,BEL,2022-09-14,33.545
Belgium,BEL,2022-09-15,33.545
Belgium,BEL,2022-09-16,33.974
Belgium,BEL,2022-09-17,33.888
Belgium,BEL,2022-09-18,32.773
Belgium,BEL,2022-09-19,31.229
Belgium,BEL,2022-09-20,32.945
Belgium,BEL,2022-09-21,32.687
Belgium,BEL,2022-09-22,35.347
Belgium,BEL,2022-09-23,35.604
Belgium,BEL,2022-09-24,40.237
Belgium,BEL,2022-09-25,41.781
Belgium,BEL,2022-09-26,44.098
Belgium,BEL,2022-09-27,46.243
Belgium,BEL,2022-09-28,48.902
Belgium,BEL,2022-09-29,50.275
Belgium,BEL,2022-09-30,54.565
Belgium,BEL,2022-10-01,54.565
Belgium,BEL,2022-10-02,55.851
Belgium,BEL,2022-10-03,56.709
Belgium,BEL,2022-10-04,59.97
Belgium,BEL,2022-10-05,61.171
Belgium,BEL,2022-10-06,62.629
Belgium,BEL,2022-10-07,63.83
Belgium,BEL,2022-10-08,65.632
Belgium,BEL,2022-10-09,66.232
Belgium,BEL,2022-10-10,67.09
Belgium,BEL,2022-10-11,66.061
Belgium,BEL,2022-10-12,66.576
Belgium,BEL,2022-10-13,66.833
Belgium,BEL,2022-10-14,66.318
Belgium,BEL,2022-10-15,64.86
Belgium,BEL,2022-10-16,63.659
Belgium,BEL,2022-10-17,65.031
Belgium,BEL,2022-10-18,67.862
Belgium,BEL,2022-10-19,67.262
Belgium,BEL,2022-10-20,66.747
Belgium,BEL,2022-10-21,65.546
Belgium,BEL,2022-10-22,64.002
Belgium,BEL,2022-10-23,64.088
Belgium,BEL,2022-10-24,61.685
Belgium,BEL,2022-10-25,56.452
Belgium,BEL,2022-10-26,53.535
Belgium,BEL,2022-10-27,49.932
Belgium,BEL,2022-10-28,47.015
Belgium,BEL,2022-10-29,44.956
Belgium,BEL,2022-10-30,43.926
Belgium,BEL,2022-10-31,40.666
Belgium,BEL,2022-11-01,36.634
Belgium,BEL,2022-11-02,34.575
Belgium,BEL,2022-11-03,33.202
Belgium,BEL,2022-11-04,30.971
Belgium,BEL,2022-11-05,30.199
Belgium,BEL,2022-11-06,29.513
Belgium,BEL,2022-11-07,29.599
Belgium,BEL,2022-11-08,30.285
Belgium,BEL,2022-11-09,32.43
Belgium,BEL,2022-11-10,33.288
Belgium,BEL,2022-11-11,33.03
Belgium,BEL,2022-11-12,32.001
Belgium,BEL,2022-11-13,31.143
Belgium,BEL,2022-11-14,32.001
Belgium,BEL,2022-11-15,30.028
Belgium,BEL,2022-11-16,27.025
Belgium,BEL,2022-11-17,25.652
Belgium,BEL,2022-11-18,27.454
Belgium,BEL,2022-11-19,27.54
Belgium,BEL,2022-11-20,28.312
Belgium,BEL,2022-11-21,27.025
Belgium,BEL,2022-11-22,29.856
Belgium,BEL,2022-11-23,30.886
Belgium,BEL,2022-11-24,32.773
Belgium,BEL,2022-11-25,33.459
Belgium,BEL,2022-11-26,35.347
Belgium,BEL,2022-11-27,35.69
Belgium,BEL,2022-11-28,37.835
Belgium,BEL,2022-11-29,40.237
Belgium,BEL,2022-11-30,41.953
Belgium,BEL,2022-12-01,42.811
Belgium,BEL,2022-12-02,42.296
Belgium,BEL,2022-12-03,43.583
Belgium,BEL,2022-12-04,45.728
Belgium,BEL,2022-12-05,46.5
Belgium,BEL,2022-12-06,47.615
Belgium,BEL,2022-12-07,48.044
Belgium,BEL,2022-12-08,50.189
Belgium,BEL,2022-12-09,53.02
Belgium,BEL,2022-12-10,56.28
Belgium,BEL,2022-12-11,57.138
Belgium,BEL,2022-12-12,59.541
Belgium,BEL,2022-12-13,61.085
Belgium,BEL,2022-12-14,65.889
Belgium,BEL,2022-12-15,68.72
Belgium,BEL,2022-12-16,73.439
Belgium,BEL,2022-12-17,74.898
Belgium,BEL,2022-12-18,76.356
Belgium,BEL,2022-12-19,75.927
Belgium,BEL,2022-12-20,77.9
Belgium,BEL,2022-12-21,81.075
Belgium,BEL,2022-12-22,80.388
Belgium,BEL,2022-12-23,80.817
Belgium,BEL,2022-12-24,77.986
Belgium,BEL,2022-12-25,79.959
Belgium,BEL,2022-12-26,80.045
Belgium,BEL,2022-12-27,78.158
Belgium,BEL,2022-12-28,76.613
Belgium,BEL,2022-12-29,77.128
Belgium,BEL,2022-12-30,72.924
Belgium,BEL,2022-12-31,73.611
Belgium,BEL,2023-01-01,68.72
Belgium,BEL,2023-01-02,67.005
Belgium,BEL,2023-01-03,63.744
Belgium,BEL,2023-01-04,58.082
Belgium,BEL,2023-01-05,52.763
Belgium,BEL,2023-01-06,48.13
Belgium,BEL,2023-01-07,45.47
Belgium,BEL,2023-01-08,44.355
Belgium,BEL,2023-01-09,42.639
Belgium,BEL,2023-01-10,41.181
Belgium,BEL,2023-01-11,39.379
Belgium,BEL,2023-01-12,36.72
Belgium,BEL,2023-01-13,36.119
Belgium,BEL,2023-01-14,34.317
Belgium,BEL,2023-01-15,33.717
Belgium,BEL,2023-01-16,33.374
Belgium,BEL,2023-01-17,33.03
Belgium,BEL,2023-01-18,31.4
Belgium,BEL,2023-01-19,30.285
Belgium,BEL,2023-01-20,30.199
Belgium,BEL,2023-01-21,28.827
Belgium,BEL,2023-01-22,27.969
Belgium,BEL,2023-01-23,27.196
Belgium,BEL,2023-01-24,26.167
Belgium,BEL,2023-01-25,26.167
Belgium,BEL,2023-01-26,27.025
Belgium,BEL,2023-01-27,27.54
Belgium,BEL,2023-01-28,29.599
Belgium,BEL,2023-01-29,30.542
Belgium,BEL,2023-01-30,32.172
Belgium,BEL,2023-01-31,32.945
Belgium,BEL,2023-02-01,34.232
Belgium,BEL,2023-02-02,36.72
Belgium,BEL,2023-02-03,36.634
Belgium,BEL,2023-02-04,36.805
Belgium,BEL,2023-02-05,37.921
Belgium,BEL,2023-02-06,37.663
Belgium,BEL,2023-02-07,39.122
Belgium,BEL,2023-02-08,40.666
Belgium,BEL,2023-02-09,40.58
Belgium,BEL,2023-02-10,44.527
Belgium,BEL,2023-02-11,46.157
Belgium,BEL,2023-02-12,48.044
Belgium,BEL,2023-02-13,50.361
Belgium,BEL,2023-02-14,51.991
Belgium,BEL,2023-02-15,53.278
Belgium,BEL,2023-02-16,56.28
Belgium,BEL,2023-02-17,56.624
Belgium,BEL,2023-02-18,60.827
Belgium,BEL,2023-02-19,61.857
Belgium,BEL,2023-02-20,62.372
Belgium,BEL,2023-02-21,66.318
Belgium,BEL,2023-02-22,69.149
Belgium,BEL,2023-02-23,71.809
Belgium,BEL,2023-02-24,73.267
Belgium,BEL,2023-02-25,74.64
Belgium,BEL,2023-02-26,74.64
Belgium,BEL,2023-02-27,74.726
Belgium,BEL,2023-02-28,74.898
Belgium,BEL,2023-03-01,78.415
Belgium,BEL,2023-03-02,78.158
Belgium,BEL,2023-03-03,78.93
Belgium,BEL,2023-03-04,78.672
Belgium,BEL,2023-03-05,80.474
Belgium,BEL,2023-03-06,85.622
Belgium,BEL,2023-03-07,89.826
Belgium,BEL,2023-03-08,91.713
Belgium,BEL,2023-03-09,92.485
Belgium,BEL,2023-03-10,95.66
Belgium,BEL,2023-03-11,100.378
Belgium,BEL,2023-03-12,101.579
Belgium,BEL,2023-03-13,100.292
Belgium,BEL,2023-03-14,102.008
Belgium,BEL,2023-03-15,100.807
Belgium,BEL,2023-03-16,103.553
Belgium,BEL,2023-03-17,102.008
Belgium,BEL,2023-03-18,99.692
Belgium,BEL,2023-03-19,99.692
Belgium,BEL,2023-03-20,97.976
Belgium,BEL,2023-03-21,93.172
Belgium,BEL,2023-03-22,90.512
Belgium,BEL,2023-03-23,90.426
Belgium,BEL,2023-03-24,90.512
Belgium,BEL,2023-03-25,87.08
Belgium,BEL,2023-03-26,85.622
Belgium,BEL,2023-03-27,85.021
Belgium,BEL,2023-03-28,82.791
Belgium,BEL,2023-03-29,81.589
Belgium,BEL,2023-03-30,75.241
Belgium,BEL,2023-03-31,74.297
Belgium,BEL,2023-04-01,73.611
Belgium,BEL,2023-04-02,70.35
Belgium,BEL,2023-04-03,66.919
Belgium,BEL,2023-04-04,64.431
Belgium,BEL,2023-04-05,60.827
Belgium,BEL,2023-04-06,61.256
Belgium,BEL,2023-04-07,56.709
Belgium,BEL,2023-04-08,54.565
Belgium,BEL,2023-04-09,54.221
Belgium,BEL,2023-04-10,54.393
Belgium,BEL,2023-04-11,51.905
Belgium,BEL,2023-04-12,53.535
Belgium,BEL,2023-04-13,51.562
Belgium,BEL,2023-04-14,50.017
Belgium,BEL,2023-04-15,48.473
Belgium,BEL,2023-04-16,46.929
Belgium,BEL,2023-04-17,45.642
Belgium,BEL,2023-04-18,45.556
Belgium,BEL,2023-04-19,42.21
Belgium,BEL,2023-04-20,40.323
Belgium,BEL,2023-04-21,39.551
Belgium,BEL,2023-04-22,38.178
Belgium,BEL,2023-04-23,38.435
Belgium,BEL,2023-04-24,37.406
Belgium,BEL,2023-04-25,36.205
Belgium,BEL,2023-04-26,35.175
Belgium,BEL,2023-04-27,34.146
Belgium,BEL,2023-04-28,33.03
Belgium,BEL,2023-04-29,31.486
Belgium,BEL,2023-04-30,30.628
Belgium,BEL,2023-05-01,29.684
Belgium,BEL,2023-05-02,28.054
Belgium,BEL,2023-05-03,26.768
Belgium,BEL,2023-05-04,27.625
Belgium,BEL,2023-05-05,27.196
Belgium,BEL,2023-05-06,27.711
Belgium,BEL,2023-05-07,27.883
Belgium,BEL,2023-05-08,28.483
Belgium,BEL,2023-05-09,27.969
Belgium,BEL,2023-05-10,28.912
Belgium,BEL,2023-05-11,26.939
Belgium,BEL,2023-05-12,26.167
Belgium,BEL,2023-05-13,24.708
Belgium,BEL,2023-05-14,23.164
Belgium,BEL,2023-05-15,21.791
Belgium,BEL,2023-05-16,22.907
Belgium,BEL,2023-05-17,23.936
Belgium,BEL,2023-05-18,25.395
Belgium,BEL,2023-05-19,26.596
Belgium,BEL,2023-05-20,27.969
Belgium,BEL,2023-05-21,28.569
Belgium,BEL,2023-05-22,29.599
Belgium,BEL,2023-05-23,29.513
Belgium,BEL,2023-05-24,26.939
Belgium,BEL,2023-05-25,25.995
Belgium,BEL,2023-05-26,24.623
Belgium,BEL,2023-05-27,22.478
Belgium,BEL,2023-05-28,22.821
Belgium,BEL,2023-05-29,21.62
Belgium,BEL,2023-05-30,18.96
Belgium,BEL,2023-05-31,18.36
Belgium,BEL,2023-06-01,18.617
Belgium,BEL,2023-06-02,18.446
Belgium,BEL,2023-06-03,19.218
Belgium,BEL,2023-06-04,18.531
Belgium,BEL,2023-06-05,19.218
Belgium,BEL,2023-06-06,19.818
Belgium,BEL,2023-06-07,19.904
Belgium,BEL,2023-06-08,18.36
Belgium,BEL,2023-06-09,17.759
Belgium,BEL,2023-06-10,17.244
Belgium,BEL,2023-06-11,17.073
Belgium,BEL,2023-06-12,16.815
Belgium,BEL,2023-06-13,15.872
Belgium,BEL,2023-06-14,14.671
Belgium,BEL,2023-06-15,13.813
Belgium,BEL,2023-06-16,12.869
Belgium,BEL,2023-06-17,11.839
Belgium,BEL,2023-06-18,10.896
Belgium,BEL,2023-06-19,10.124
Belgium,BEL,2023-06-20,9.609
Belgium,BEL,2023-06-21,9.18
Belgium,BEL,2023-06-22,8.751
Belgium,BEL,2023-06-23,9.008
Belgium,BEL,2023-06-24,7.979
Belgium,BEL,2023-06-25,7.55
Belgium,BEL,2023-06-26,6.949
Belgium,BEL,2023-06-27,6.52
Chile,CHL,2020-04-07,33.667
Chile,CHL,2020-04-08,32.851
Chile,CHL,2020-04-09,32.443
Chile,CHL,2020-04-10,30.759
Chile,CHL,2020-04-11,29.586
Chile,CHL,2020-04-12,28.617
Chile,CHL,2020-04-13,28.464
Chile,CHL,2020-04-14,27.444
Chile,CHL,2020-04-15,28.056
Chile,CHL,2020-04-16,27.903
Chile,CHL,2020-04-17,29.484
Chile,CHL,2020-04-18,30.861
Chile,CHL,2020-04-19,31.525
Chile,CHL,2020-04-20,31.78
Chile,CHL,2020-04-21,32.392
Chile,CHL,2020-04-22,32.239
Chile,CHL,2020-04-23,32.341
Chile,CHL,2020-04-24,32.596
Chile,CHL,2020-04-25,33.361
Chile,CHL,2020-04-26,35.146
Chile,CHL,2020-04-27,36.065
Chile,CHL,2020-04-28,37.442
Chile,CHL,2020-04-29,40.605
Chile,CHL,2020-04-30,42.9
Chile,CHL,2020-05-01,45.757
Chile,CHL,2020-05-02,47.695
Chile,CHL,2020-05-03,51.674
Chile,CHL,2020-05-04,55.194
Chile,CHL,2020-05-05,60.652
Chile,CHL,2020-05-06,65.549
Chile,CHL,2020-05-07,70.14
Chile,CHL,2020-05-08,76.414
Chile,CHL,2020-05-09,81.362
Chile,CHL,2020-05-10,84.423
Chile,CHL,2020-05-11,92.533
Chile,CHL,2020-05-12,98.196
Chile,CHL,2020-05-13,102.633
Chile,CHL,2020-05-14,109.214
Chile,CHL,2020-05-15,114.315
Chile,CHL,2020-05-16,123.497
Chile,CHL,2020-05-17,130.485
Chile,CHL,2020-05-18,136.913
Chile,CHL,2020-05-19,146.554
Chile,CHL,2020-05-20,157.164
Chile,CHL,2020-05-21,164.458
Chile,CHL,2020-05-22,173.844
Chile,CHL,2020-05-23,179.252
Chile,CHL,2020-05-24,187.311
Chile,CHL,2020-05-25,197.36
Chile,CHL,2020-05-26,201.849
Chile,CHL,2020-05-27,206.44
Chile,CHL,2020-05-28,211.235
Chile,CHL,2020-05-29,211.847
Chile,CHL,2020-05-30,212.715
Chile,CHL,2020-05-31,209.705
Chile,CHL,2020-06-01,210.011
Chile,CHL,2020-06-02,209.909
Chile,CHL,2020-06-03,207.664
Chile,CHL,2020-06-04,207.511
Chile,CHL,2020-06-05,210.572
Chile,CHL,2020-06-06,213.939
Chile,CHL,2020-06-07,216.642
Chile,CHL,2020-06-08,214.806
Chile,CHL,2020-06-09,216.693
Chile,CHL,2020-06-10,220.57
Chile,CHL,2020-06-11,221.182
Chile,CHL,2020-06-12,218.275
Chile,CHL,2020-06-13,217.203
Chile,CHL,2020-06-14,214.908
Chile,CHL,2020-06-15,212.051
Chile,CHL,2020-06-16,211.031
Chile,CHL,2020-06-17,206.287
Chile,CHL,2020-06-18,205.879
Chile,CHL,2020-06-19,206.95
Chile,CHL,2020-06-20,202.716
Chile,CHL,2020-06-21,200.166
Chile,CHL,2020-06-22,200.37
Chile,CHL,2020-06-23,194.402
Chile,CHL,2020-06-24,193.484
Chile,CHL,2020-06-25,187.107
Chile,CHL,2020-06-26,183.077
Chile,CHL,2020-06-27,179.966
Chile,CHL,2020-06-28,178.435
Chile,CHL,2020-06-29,167.519
Chile,CHL,2020-06-30,162.928
Chile,CHL,2020-07-01,159.97
Chile,CHL,2020-07-02,156.552
Chile,CHL,2020-07-03,152.471
Chile,CHL,2020-07-04,147.013
Chile,CHL,2020-07-05,141.861
Chile,CHL,2020-07-06,145.125
Chile,CHL,2020-07-07,144.768
Chile,CHL,2020-07-08,138.647
Chile,CHL,2020-07-09,139.718
Chile,CHL,2020-07-10,136.148
Chile,CHL,2020-07-11,134.209
Chile,CHL,2020-07-12,132.628
Chile,CHL,2020-07-13,126.609
Chile,CHL,2020-07-14,123.293
Chile,CHL,2020-07-15,119.773
Chile,CHL,2020-07-16,112.683
Chile,CHL,2020-07-17,109.979
Chile,CHL,2020-07-18,109.163
Chile,CHL,2020-07-19,106.204
Chile,CHL,2020-07-20,105.235
Chile,CHL,2020-07-21,100.644
Chile,CHL,2020-07-22,99.726
Chile,CHL,2020-07-23,99.114
Chile,CHL,2020-07-24,95.951
Chile,CHL,2020-07-25,91.717
Chile,CHL,2020-07-26,91.717
Chile,CHL,2020-07-27,90.595
Chile,CHL,2020-07-28,92.074
Chile,CHL,2020-07-29,90.391
Chile,CHL,2020-07-30,88.555
Chile,CHL,2020-07-31,88.044
Chile,CHL,2020-08-01,89.371
Chile,CHL,2020-08-02,87.738
Chile,CHL,2020-08-03,85.953
Chile,CHL,2020-08-04,82.484
Chile,CHL,2020-08-05,80.852
Chile,CHL,2020-08-06,80.648
Chile,CHL,2020-08-07,79.22
Chile,CHL,2020-08-08,77.128
Chile,CHL,2020-08-09,76.72
Chile,CHL,2020-08-10,75.7
Chile,CHL,2020-08-11,75.19
Chile,CHL,2020-08-12,75.802
Chile,CHL,2020-08-13,74.833
Chile,CHL,2020-08-14,74.017
Chile,CHL,2020-08-15,74.833
Chile,CHL,2020-08-16,74.323
Chile,CHL,2020-08-17,73.608
Chile,CHL,2020-08-18,72.639
Chile,CHL,2020-08-19,72.945
Chile,CHL,2020-08-20,71.721
Chile,CHL,2020-08-21,71.466
Chile,CHL,2020-08-22,69.426
Chile,CHL,2020-08-23,69.375
Chile,CHL,2020-08-24,69.375
Chile,CHL,2020-08-25,70.191
Chile,CHL,2020-08-26,67.334
Chile,CHL,2020-08-27,69.528
Chile,CHL,2020-08-28,69.17
Chile,CHL,2020-08-29,70.089
Chile,CHL,2020-08-30,70.038
Chile,CHL,2020-08-31,70.956
Chile,CHL,2020-09-01,71.466
Chile,CHL,2020-09-02,72.333
Chile,CHL,2020-09-03,70.395
Chile,CHL,2020-09-04,71.415
Chile,CHL,2020-09-05,72.333
Chile,CHL,2020-09-06,72.537
Chile,CHL,2020-09-07,72.69
Chile,CHL,2020-09-08,70.548
Chile,CHL,2020-09-09,70.191
Chile,CHL,2020-09-10,69.783
Chile,CHL,2020-09-11,69.017
Chile,CHL,2020-09-12,67.64
Chile,CHL,2020-09-13,66.569
Chile,CHL,2020-09-14,64.988
Chile,CHL,2020-09-15,66.314
Chile,CHL,2020-09-16,65.753
Chile,CHL,2020-09-17,65.396
Chile,CHL,2020-09-18,63.355
Chile,CHL,2020-09-19,62.794
Chile,CHL,2020-09-20,63.049
Chile,CHL,2020-09-21,63.61
Chile,CHL,2020-09-22,61.621
Chile,CHL,2020-09-23,61.468
Chile,CHL,2020-09-24,61.621
Chile,CHL,2020-09-25,62.437
Chile,CHL,2020-09-26,62.182
Chile,CHL,2020-09-27,61.57
Chile,CHL,2020-09-28,61.519
Chile,CHL,2020-09-29,63.049
Chile,CHL,2020-09-30,64.018
Chile,CHL,2020-10-01,62.794
Chile,CHL,2020-10-02,63.661
Chile,CHL,2020-10-03,64.324
Chile,CHL,2020-10-04,64.58
Chile,CHL,2020-10-05,63.151
Chile,CHL,2020-10-06,63.253
Chile,CHL,2020-10-07,61.417
Chile,CHL,2020-10-08,61.723
Chile,CHL,2020-10-09,60.703
Chile,CHL,2020-10-10,60.805
Chile,CHL,2020-10-11,60.397
Chile,CHL,2020-10-12,58.152
Chile,CHL,2020-10-13,55.551
Chile,CHL,2020-10-14,55.092
Chile,CHL,2020-10-15,55.908
Chile,CHL,2020-10-16,55.908
Chile,CHL,2020-10-17,54.02
Chile,CHL,2020-10-18,54.071
Chile,CHL,2020-10-19,55.398
Chile,CHL,2020-10-20,55.5
Chile,CHL,2020-10-21,56.112
Chile,CHL,2020-10-22,53.714
Chile,CHL,2020-10-23,52.592
Chile,CHL,2020-10-24,52.694
Chile,CHL,2020-10-25,51.827
Chile,CHL,2020-10-26,51.419
Chile,CHL,2020-10-27,51.674
